group,doc_id,unique_phrase_id,sentences,date,frame,check
3,202004081,202004081_101,"Je veux maintenant passer la parole à Danielle qui va vous parler du plan, là, pour les résidences de personnes âgées. Merci. Mme McCann : Merci, M. le premier ministre. Alors, M. le premier ministre vient d'en parler. Moi, je peux vous dire que j'ai des contacts très fréquents avec ma collègue la ministre responsable des Aînés, Mme Marguerite Blais, et que nous sommes toutes les deux préoccupées par la situation dans plusieurs CHSLD et résidences pour personnes âgées. Alors, on le dit depuis le début, là, notre mission prioritaire, là, c'est de protéger l'ensemble de la population, mais particulièrement nos personnes aînées, et il n'y a rien qui va être épargné. Alors, je vous rappelle, comme l'a fait le premier ministre, que, même, on a posé beaucoup de gestes concrets au cours des dernières semaines. Par exemple le 133 millions, hein, pour soutenir les milieux de vie dans le secteur privé, ça, ça va servir... ça sert maintenant à ajouter du personnel, à bonifier aussi des mesures de sécurité et de protection pour nos personnes aînées. On distribue également le matériel de protection à la grandeur, là, des CHSLD et des résidences pour personnes âgées et on dépiste de façon prioritaire et de façon systématique dans les milieux de vie des personnes âgées et vulnérables. On l'a dit, actuellement, nos centres hospitaliers, ils prennent en charge moins de personnes infectées que ce qu'on avait prévu, et ça, c'est une bonne nouvelle, hein, parce que la grande majorité des personnes, elles n'ont pas besoin d'être hospitalisées. Alors, c'est une bonne nouvelle, et ça démontre, comme on le dit depuis quelque temps, que nos efforts, là, comme population ont porté fruit. On en est très, très reconnaissants. Alors, on vit une situation qui est meilleure à cause des efforts de notre population. Mais ça nous donne aussi une certaine marge de manœuvre, et c'est pour ça que cette situation-là m'a amenée à contacter plusieurs partenaires.",2020-04-08,Mitigation,1
4,202004081,202004081_117,"On parle de 450 médecins qui vont être mis à contribution immédiatement. Il va y avoir également des infirmières et des infirmiers, la présidente de la FIQ me le confirmait, des préposés aux bénéficiaires qui vont venir en renfort et aussi des gestionnaires. Alors, on a lancé un appel par l'initiative Je contribue!, vous vous en souvenez, et on va convaincu 500 infirmières de se réinscrire au tableau de l'Ordre des infirmières et infirmiers du Québec. Alors, c'est une opération qui est assez... de redéploiement massif qui est actuellement en marche. Et ça, ça va nous permettre d'avoir des équipes, et ça, c'est fondamental dans la situation actuelle, des équipes dédiées par établissements, pour ne pas que les gens se promènent entre les établissements, et par unités. Ça aussi, c'est fondamental que ce soient les mêmes personnes qui interviennent auprès de nos personnes aînées par unités, par établissements, par zones froides, par zones chaudes aussi. Alors, c'est pour ça qu'il faut ajouter du personnel, pour nous donner la possibilité d'avoir ces équipes dédiées, ce qui va faire toute la différence, ce qui est en train de se mettre en place, ce qui est déjà fait, même, dans certains CHSLD, notamment ceux qui sont en éclosion. Alors, on va effectivement, aussi, faire des dépistages systématiques des aînés et du personnel en CHSLD et dans les autres milieux de vie. Ça également, c'est une mesure très importante. On veut que nos milieux soient sécuritaires pour les résidents et pour le personnel. Puis, je vais terminer en vous disant un mot sur les familles. Les familles de ces personnes, on ne les oublie pas. On ne vous oublie pas. On sait que vous êtes inquiets, on veut vous rassurer mais on veut aussi s'assurer que vous soyez informés de façon soutenue de la santé de vos proches. Alors, ça, c'est un mot d'ordre qu'on a donné à tous nos CHSLD, nos milieux de vie, d'appeler, de tenir les familles au courant de ce qui se passe au niveau de la santé de leurs proches. Alors, moi, ce que je vais vous dire en terminant, c'est qu'on veut protéger, protéger nos aînés, et on veut protéger ceux qui ont construit notre Québec. C'est une valeur fondamentale pour nous, et nous allons tout faire pour protéger nos aînés. Merci. Le Modérateur : Merci. Alors, il nous reste une vingtaine de minutes pour la période des questions en français, donc en limitant, dans la mesure du possible, la durée de vos interventions, nous allons débuter avec Hugo Lavallée de Radio-Canada. M. Lavallée (Hugo) : Oui, bonjour. Concernant la situation spécifique du CHSLD Sainte-Dorothée à Laval, on a entendu des allégations assez troublantes émerger au cours des dernières heures.",2020-04-08,NA,1
5,202004081,202004081_144,"Mais, maintenant, et même c'est commencé depuis le début, on a ajouté du personnel, on a ajouté 70 personnes au CHSLD Laval, des infirmières, des préposés aux bénéficiaires, des gestionnaires, alors il y a toute une équipe additionnelle qui est venue prêter main-forte au CHSLD Laval. Parce que c'est ça qu'il faut faire, comme je l'expliquais il y a quelques minutes, il faut ajouter du personnel pour pouvoir dédier des équipes dans chaque unité, et il ne faut pas non plus que les gens se promènent d'un établissement à l'autre. Et c'est ce qu'on fait actuellement au CHSLD Laval. Mais quant à la situation qui s'est passée, moi, je l'ai dit dans le passé, et c'est toujours la même consigne, les gens qui sont symptomatiques ne peuvent pas aller au travail. Alors, quand on est symptomatiques, on n'est pas au travail. M. Arruda (Horacio) : Bien, peut-être un peu pour documenter la situation, là, probablement, il faut comprendre qu'il y a aussi une notion qui est quand même assez récente, qui avait été donnée comme hypothèse, mais des personnes qui sont asymptomatiques qui peuvent avoir la maladie, il y aurait même des personnes âgées asymptomatiques qui auraient eu des tests et qui ont la maladie. Premièrement, ce que je tiens à vous dire, c'est clair qu'on va envoyer une équipe d'investigation, là, pour revoir tout ce qui est arrivé dans ce centre-là, voir quel est le premier cas, quels étaient les travailleurs de la santé qui étaient présents, faire ce qu'on appelle une vraie enquête épidémiologique pour tirer des leçons de cette histoire-là. Mais c'est sûr qu'en attendant d'avoir cette enquête-là terminée, les actions sont mises en place, là, les actions sont mises en place pour le gérer. Je veux quand même rapporter, et d'autres gériatres l'ont dit, ce n'est pas parce qu'on a été infecté, même à un certain âge, qu'on va nécessairement mourir de cette maladie-là, là. Il ne faut pas penser que toutes les personnes qui vont avoir été en CHSLD, infectées, avec un test, vont mourir. Souvent, les personnes qui décèdent, malheureusement, c'est des gens qui ont des conditions déjà sous-jacentes.",2020-04-08,NA,1
6,202004081,202004081_167,"Ce qu'on voit dans la proportion de décès, c'est près de 50 % des décès, là, on en a 175, qui sont des personnes qui sont dans des CHSLD. Alors, c'est ce qu'on dit aujourd'hui et c'est ce qu'on fait depuis le début, mais là on renforce encore plus. C'est qu'on veut protéger ces personnes-là, mais on veut aussi protéger le personnel, les deux, et, dans ce sens-là, on veut soutenir notre personnel. Je peux comprendre que le personnel est inquiet, et c'est pour ça qu'on dit qu'on va déplacer des équipes qui viennent d'autres secteurs et de façon massive pour qu'ils viennent prêter main-forte. Et on veut les soutenir aussi avec des infirmières en prévention des infections, on veut les soutenir avec des équipes multidisciplinaires. Alors, moi, ce que je dis, c'est que la situation, là, on y voit et on va s'assurer que tout est fait pour avoir une organisation la meilleure possible pour protéger notre personnel mais surtout protéger aussi nos personnes aînées. M. Arruda (Horacio) : ...une information pour renforcir le point qu'a dit le premier ministre. On a quand même 25 % des gens qui sont décédés qui étaient à domicile. Donc, c'est sûr qu'au CHSLD on a une concentration de gens très malades, à risque, et c'est là que le foyer principal est, près de 50 %. Mais il y en a quand même un quart qui se retrouve à domicile. Donc, les visites aux parents le week-end, la fête de... pas la fête des mères, mais de Pâques, c'est à éviter parce qu'il y en a certains qui pourraient être fragilisés. Le Modérateur : Prochaine question, Fanny Lévesque, LaPresse. Mme Lévesque (Fanny) : Oui, bonjour. Mme McCann, vous parlez, par exemple, de 450 médecins qui sont prêts immédiatement à prêter main-forte. Comment ces ressources-là vont être déployées dans le réseau, et selon quelle priorité? Est-ce qu'on va prioriser les CHSLD ou les résidences pour personnes âgées? Comment ça va être choisi, là, où on va envoyer les ressources en premier? Mme McCann : Bien, c'est sûr qu'on va faire un effort particulier au niveau des CHSLD. Mais on n'oublie pas les résidences pour personnes âgées plus autonomes, là, les RPA, et les ressources intermédiaires et les ressources de type familial. On a des contacts fréquents, très soutenus avec les RPA et les RIRTF par notre équipe de maintien à domicile. Et il est très important de les soutenir beaucoup, ces ressources-là qui ont moins de moyens. D'ailleurs, c'est pour ça qu'on investit 133 millions, pour ajouter des moyens. Donc, on va s'assurer qu'il y a des infirmières qui sont en lien avec ces ressources pour s'assurer que tout est fait dans les règles de l'art au niveau de la prévention des infections. On sait qu'il y a beaucoup d'efforts qui sont faits par les personnes sur place. Mais on veut aussi s'assurer qu'il y a de l'ajout de personnel. On veut aider ces ressources à trouver du personnel également. Alors, on veut aider vraiment tous les milieux où se trouvent nos personnes aînées. Le Modérateur : En sous-question. Mme Lévesque (Fanny) : Puis quel est le plan de match pour les résidences où il n'y a pas d'éclosion encore, qui sont, pour l'instant, épargnées? C'est quoi, la stratégie, compte tenu que nos ressources sont limitées, que notre équipement est limité? Mme McCann : Bien, d'abord, je vais vous dire, pour l'équipement, là, parce que je ne l'ai pas mentionné tout à l'heure, on va s'assurer que tout le monde a les masques de procédure nécessaires.",2020-04-08,Mitigation,1
7,202004081,202004081_210,"Alors, ce que je dis aujourd'hui, c'est qu'on va ajouter du personnel dans tous les CHSLD parce qu'il faut prévenir. Il faut déjà organiser tous les CHSLD pour que la même équipe soit dédiée par unité et certainement par établissement. Le Modérateur : Alain Laforest, TVA Nouvelles. M. Laforest (Alain) : Bonjour à vous. Je vais rester sur le même sujet parce qu'il y a des interrogations de la part de tout le personnel soignant. Quand va se faire le déploiement, les compétences qui vont être demandées... Parce qu'il y a des gens que vous transférez qui n'ont pas les compétences pour travailler auprès des personnes âgées. Vous avez parlé d'équipement, mais il semble que ça ne soit pas disponible encore. Et est-ce que nos CHSLD et nos résidences pour personnes âgées sont rendus nos bateaux de croisière? Mme McCann : C'est notre mission prioritaire, les CHSLD puis les résidences pour personnes âgées. Alors, encore une fois, on s'assure que tout le monde ait l'équipement de protection, et on va déployer le nombre nécessaire de personnels dans tous les CHSLD. D'ailleurs, on fait appel à des personnes qui viennent du réseau, oui, qui sont formées, oui, mais on va aussi faire appel à des personnes qui ne sont pas nécessairement formées de façon spécifique pour les personnes âgées, mais qui peuvent faire d'autres tâches. Moi, je pense que c'est certainement possible. Depuis le début de la crise, on est assez créatifs, mais on va mettre, évidemment, les gens dans des situations sécuritaires, on va avoir des équipes bien formées qui vont coacher, qui vont s'assurer qu'on fait les choses dans les règles de l'art. Mais on va aussi faire appel à des gens qui n'ont pas nécessairement une formation spécifique pour intervenir auprès des personnes âgées. C'est nécessaire de le faire maintenant, et elles vont beaucoup aider. Le Modérateur : En sous-question. M. Laforest (Alain) : Les conservateurs, M. Legault, veulent retourner siéger aux Communes. Ils en font une condition pour l'adoption de la subvention salariale aux entreprises.",2020-04-08,NA,1
8,202004081,202004081_242,"Les rassemblements intensifs vont demeurer un problème parce que tant qu'on n'aura pas plus d'informations sur combien de proportion des gens sont immunisés, on est à risque de faire réapparaître des éclosions, puis on ne voudrait pas se retrouver dans une situation où encore, à l'automne, on doit reconfiner. Dans le fond, je pense qu'on va réouvrir le robinet progressivement en essayant de ne pas revenir en arrière, mais de le laisser ouvert, mais ça va prendre des règles, des règles pour les entrepreneurs, pour les municipalités, pour tout le commerce, etc. Je pense qu'on va devoir vivre autrement jusqu'à tant qu'on pense que le risque ne va pas réémerger. M. Bergeron (Patrice) : Ma deuxième question est pour Mme McCann. On a des échos de beaucoup de gestionnaires, de propriétaires de résidences pour personnes âgées dans plusieurs régions du Québec. Ces propriétaires-là ont mis en place des règles très strictes, un protocole pour que les professionnels qui viennent sur place donner des services doivent, donc, passer à travers une sorte de sas, doivent mettre leurs effets personnels de côté, un sarrau, signer un registre. Or, il y a beaucoup de préposés et des gens du service des CLSC, par exemple, qui refusent de suivre les consignes. Ils disent qu'ils n'ont pas reçu les consignes et les directives du CISSS ou du CIUSSS pour se conformer. Donc, ils refusent de se conformer à ces règles-là mises en place dans des résidences où il n'y a même pas de cas actuellement, et on ne veut pas justement en importer. Mme McCann : Oui. Bien, écoutez, moi, je vais dire dans un premier temps que je salue les résidences pour personnes âgées qui se mobilisent pour vraiment s'assurer que ça soit un environnement qui est très, très protecteur. Et je prends bien note de votre commentaire. Moi, ce n'est pas venu à mes oreilles. Mais c'est là l'importance que, dans chaque région du Québec, on ait le lien avec les résidences pour personnes âgées. C'est ce qu'on fait normalement. Mais, s'il y a ce genre de situation, je suis certaine qu'on va trouver une façon de s'entendre et de vraiment bien faire les choses. Alors, j'en prends note. Et on va faire un suivi avec les gens des différentes régions, là, pour nous assurer qu'on a la même orientation. Mais encore une fois je salue, moi, les résidences qui prennent toutes les précautions. Le Modérateur : Geneviève Lajoie, Le Journal de Québec, Journal de Montréal. Mme Lajoie (Geneviève) : Bonjour. Vous avez dit : La consigne du deux mètres va rester pour des mois. Est-ce que ça signifie inévitablement que les écoles resteront fermées d'ici la fin de l'année scolaire? M. Legault : Bien, ça fait partie des discussions qu'on a actuellement. Bon, évidemment, deux mètres des personnes âgées, ça, c'est sûr, idéalement, deux mètres de toutes les personnes. Donc, ça suppose de se poser des questions autant pour les garderies que les écoles. Donc, il peut y avoir une reprise qui soit graduelle. Mais on va tenir compte effectivement de cette question-là du deux mètres dans les écoles puis les services de garderie. Le Modérateur : En sous-question. Mme Lajoie (Geneviève) : Il y a des gens qui se faisaient construire des maisons, qui devaient emménager dans des maisons neuves et qui se retrouvent à la rue, sans toit.",2020-04-08,NA,1
1,202004091,202004091_22,"Par contre, bon, il faut quand même dire les bonnes nouvelles. Quand on regarde les hospitalisations puis le nombre de personnes aux soins intensifs, on est exactement en ligne avec nos prévisions qui montrent qu'on approche du sommet. Donc, il y a vraiment une belle stabilisation dans les augmentations du nombre de personnes, autant dans les soins intensifs que dans les hospitalisations. Bon, une chose qui est importante de repréciser, quand on regarde les 216 décès qu'on a jusqu'à présent, 90 % des personnes avaient 70 ans et plus et 9 % avaient entre 60 et 69 ans. Donc, il y a comme... bon, ça veut dire que 99 % des décès, là, c'est des personnes de plus de 60 ans. Donc, ça veut dire quand même... Bon, d'un côté, c'est rassurant pour les plus jeunes, mais évidemment ça nous montre là où il faut mettre l'attention, c'est sur les personnes qui sont plus âgées, bon, puis je m'inclus là-dedans, moi, j'ai 62 ans. Par contre, puis ça, c'est la bonne nouvelle, ce qu'on me dit, dans les personnes qui sont décédées entre 60, 69 ans, ils avaient presque tous des problèmes de maladies chroniques, donc ça veut dire que, si vous êtes en bonne santé comme moi, entre 60 et 69 ans, il n'y a pas d'inquiétude. Par contre, et puis c'est là que ça va être important dans les prochaines semaines, oui, on est en train de regarder pour rouvrir des entreprises, mais même si les jeunes, les personnes qui vont être dans ces entreprises ne sont pas à risque de conséquences graves, elles peuvent mettre à risque d'autres personnes. Donc, ça va être très important, dans les prochaines semaines, les prochains mois, que toutes les personnes qui ont moins que 60 ou 70 ans fassent très attention de ne pas s'approcher de nos aînés. Donc, c'est ça, là, qu'il faut se mettre dans la tête, tout le monde, pour les prochaines semaines, les prochains mois : les personnes qui sont vulnérables, ce sont les personnes plus âgées. Donc, elles n'ont pas plus de chances ou moins de chances que les autres d'être infectées, mais elles ont plus de chances, si elles sont infectées, d'avoir des conséquences graves, comme de décéder. Donc, il faut être très, très prudents, je ne le répéterai jamais assez, mais il faut continuer de se le dire, là, il faut que les personnes plus âgées restent chez elles, puis malheureusement il ne faut pas aller les visiter, il ne faut pas s'approcher de ces personnes à moins de deux mètres et puis ne pas rester longtemps en leur présence. Bon, évidemment, ça, c'est pour les personnes qui sont dans des maisons. Je reviens sur les résidences puis les CHSLD. Je sais qu'il y a beaucoup de gens qui sont inquiets de la situation dans les CHSLD, mais je veux... puis j'ai posé beaucoup de questions, depuis quelques jours, autant à l'équipe de Danielle qu'à l'équipe du Dr Arruda, puis ce qu'on voit, c'est... Le problème est vraiment dans quelques CHSLD. On a six CHSLD, là, où on a la majorité des décès puis c'est là qu'il y a une situation critique.",2020-04-09,NA,1
2,202004091,202004091_64,"À partir d'aujourd'hui, puis rétroactif au 13 mars, il va y avoir la même prime dans les résidences privées, donc ça veut dire les infirmières, les infirmières auxiliaires dans les CHSLD privés puis dans les résidences privées vont avoir 8 %, les autres employés 4 %. Puis on garde la prime de 4 $ de l'heure, qui est quand même importante, là, pour des gens qui gagnaient seulement 13 $, 14 $, 15 $ de l'heure. Ça reste tout en place. Donc, évidemment, je pense, ce sont des primes qui sont plus que méritées par le personnel de ces résidences privées, puis on veut en même temps les remercier. Parlant de remerciements, mes remerciements du jour. Je vais peut-être être un peu différent aujourd'hui, plutôt que de faire des remerciements, je veux rendre hommage à nos aînés. On a une espèce de devoir de mémoire à l'égard de nos aînés. Nos aînés ont bâti le Québec, nos aînés ont passé à travers des épreuves, nos aînés nous lèguent une société qui est plus juste, plus riche, plus belle, et on a un devoir de les protéger. Donc, je veux que ça devienne la priorité de tous les Québécois, toutes les Québécoises : protéger nos aînés. On leur doit ça. Puis je veux en profiter pour, évidemment, saluer les aînés. Je sais que vous vivez une situation qui est difficile. Il y en a plusieurs qui sont seuls à la maison, puis là, bien, on ne leur annonce pas nécessairement des bonnes nouvelles en disant que ça va durer plus longtemps pour nos aînés, ce confinement. Donc, je vous dis merci puis je vous dis qu'on est avec vous. En terminant, je veux vous dire que samedi, comme d'habitude, la vice-première ministre va me remplacer, puis dimanche on va faire relâche. Étant donné qu'on espère que la crise va s'atténuer, on commence à prendre quelques journées, là, pour revenir un peu, aussi, à la normale. Mais je termine en revenant sur la consigne, là, la plus importante selon moi : faire attention à nos aînés. Je le sais, en fin de semaine, c'est Pâques, là. Il ne faut pas aller visiter nos parents, nos grands-parents. Faites comme moi, là. Je n'irai pas voir ma mère, dimanche, à Sainte-Anne-de-Bellevue, mais je vais l'appeler. Donc, maman, je t'appelle.",2020-04-09,NA,1
3,202004091,202004091_103,"M. Arruda (Horacio) : Écoutez, dans les CHSLD, actuellement, on en a 106 qui ont été rapportés, c'est-à-dire que ce sont des gens qui étaient originellement en CHSLD. Une proportion est allée à l'hôpital. Ça, c'est bien important de comprendre, ce qu'on classifie ici, c'est l'origine des personnes. Ce n'est pas toutes les personnes en CHSLD qui vont nécessairement à l'hôpital, mais il y en a quelques-uns qui y vont. Donc, 49 % des gens proviennent du milieu des CHSLD. Après ça, il y en a 22 % qui proviennent directement du domicile; 22 % des résidences de personnes âgées et puis il y en a 2 % qui étaient en CH directement. Il y a un 5 % qui est inconnu, là. Donc, c'est encore dans le milieu des CHSLD où on a le maximum de personnes décédées, parce que c'est là aussi où se retrouvent les personnes les plus malades comme telles, qui ont des maladies chroniques de façon importante et d'autres types de maladies. Mme Martin (Andrée) : Pourquoi, à ce compte-là, les gens peuvent... les proches peuvent-ils encore aller visiter leurs personnes proches dans les CHSLD? Est-ce qu'il n'aurait pas fallu interdire... parce que, pour des motifs humanitaires, je crois que c'est encore permis à certains endroits. Pourquoi ne pas les avoir interdits plus tôt dans votre stratégie? M. Legault : Bien, je veux juste dire qu'on... très tôt, on a interdit les visites dans les centres de personnes âgées. On fait une exception pour les personnes qui vont mourir, donc qui sont en fin de vie. Je pense que ça ne serait pas humain de dire à un enfant : Vous ne pouvez pas, une dernière fois, voir votre père ou votre mère, là. Donc, on prend les précautions nécessaires, mais, je pense, c'est tout simplement une question humaine. Le Modérateur : Prochaine question, Louis Lacroix, Cogeco Nouvelles. M. Lacroix (Louis) : M. le premier ministre, Mme McCann, M. Arruda, est-ce que c'est possible d'avoir des précisions sur les six centres de personnes âgées que vous avez nommés, à savoir combien il y a de décès dans ces... parce que vous dites que ce sont les endroits critiques, là. Combien il y a de décès dans ces établissements-là? Combien de gens ont testé positifs? Est-ce que vous avez des données en ce sens-là? M. Legault : Oui.",2020-04-09,NA,1
4,202004091,202004091_144,"Donc, c'est ce qu'on va suivre dans les prochains jours puis là, bien, on va se donner un plan. Puis, au début, bien, on va se concentrer sur les entreprises où les personnes sont capables de rester à deux mètres. Le Modérateur : Prochaine question, Geneviève Lajoie, Journal de Québec, Journal de Montréal. Mme Lajoie (Geneviève) : Bonjour. Donc, vous venez d'en parler, on semble comprendre que le déconfinement que vous prévoyez est notamment ciblé en fonction des personnes plus à risque. Donc, les aînés pourraient être confinés plus longtemps ou si vous envisagez un déconfinement plus régional? M. Legault : Bien, beaucoup discuté de ça, hein? Je commence à être spécialiste en santé publique, là. J'ai posé la question : Étant donné que Montréal est peut-être déjà au pic, est-ce qu'on par commence par Montréal ou on commence par les régions? Ils m'ont dit : C'est une très bonne question.",2020-04-09,NA,1
5,202004091,202004091_177,"Puis on va, bien entendu, réouvrir les chantiers ou les domaines qui sont essentiels au fonctionnement… et qui vont aller, je vous dirais, avec des respects de certaines conditions. Donc, il ne faut pas interpréter la réouverture de l'économie ou de certains secteurs comme étant : On y va, on revient exactement comme avant. Ça, ça serait dangereux. Et d'ailleurs il y a des secteurs où il y a du télétravail qui va se faire, des tours à bureau, puis etc. Et on n'ira pas prendre les chances parce que c'est impossible, à moins que quelqu'un me le garantisse, qu'il n'y ait pas de contact avec aucune des personnes âgées. C'est impossible. Plus on va être en confinement, plus les gens vont être fatigués, ils vont vouloir relâcher. Mais j'invite les Québécois, les Québécoises, qui ont été extraordinaires jusqu'à maintenant, à comprendre ce message-là. En fin de semaine de Pâques, il ne faut pas faire de rassemblements, le PM l'a dit régulièrement. Mais on va réouvrir.",2020-04-09,NA,1
6,202004091,202004091_200,"Donc, ça veut dire que... Je pense, entre autres, aux enfants dans les écoles, les garderies, oui, il y a des risques qu'ils soient infectés, mais les risques qu'il y ait des conséquences graves sont très faibles. Le Modérateur : Patrice Bergeron, La Presse canadienne. M. Bergeron (Patrice) : Bonjour à vous. J'aimerais faire un suivi sur la question que je vous ai posée hier, Mme McCann, particulièrement. Vous savez, ça concernait le non-respect des protocoles sanitaires des résidences privées pour personnes âgées pour le personnel des CISSS et des CIUSSS qui vont faire des soins à domicile. Je vais vous lire ce qui a été communiqué par un CIUSSS, pour ne pas le nommer... Voici, je le mets entre guillemets : «Concernant ce qui est dit en conférence de presse par le premier ministre ou un ministre, il faut être prudent avec ces informations. Nous travaillons uniquement avec les communiqués officiels qui vous sont envoyés par le CIUSSS.» Donc, il faut être prudent avec les informations que vous nous donnez ou est-ce que vos informations ou les lignes directrices que vous donnez ne se rendent pas dans les CIUSSS concernant le respect des protocoles sanitaires dans les résidences pour personnes âgées? Mme McCann : Bien, j'ai justement eu l'occasion d'en parler avec les P.D.G. aujourd'hui, il y a une couple d'heures, et on s'est rappelé, évidemment, que les résidences pour personnes âgées, là, prennent des mesures importantes pour protéger leur clientèle, et on doit les respecter. Alors, c'est ce qui a été dit aux P.D.G., et je pense qu'il faut que ça soit appliqué sur le terrain. Donc, quand on arrive dans une résidence pour personnes âgées autonomes, on suit le protocole qui a été mis en place par la résidence, qui est très sécuritaire, et on suit ce protocole dans toutes les régions du Québec. C'est important, ce sont des partenaires importants et c'est une clientèle très importante. Les gens qui résident dans... Et je vais plus loin. On a donné un budget pour augmenter les ressources, on veut que les CISSS et les CIUSSS aident les résidences pour personnes âgées autonomes à embaucher du personnel. On veut aussi qu'ils leur rendent disponible une infirmière qui va voir à ce que toute la question de la prévention des infections soit respectée. Alors, on travaille beaucoup avec eux et ça va s'intensifier. M. Bergeron (Patrice) : En complémentaire, si vous permettez, je vais prendre un exemple qui m'a été donné par un gestionnaire qui, notamment, a 1 000 résidences sous sa responsabilité dans la région de Lanaudière. Et, bon, comme c'est courant, habituellement, il y a une ambulance qui se présente par jour, puis c'est... statistique moyenne, ces gens-là sont souvent hospitalisés pour des problèmes de santé, et reviennent, par la suite, dans leur résidence, et, des fois, le CISSS informe, une semaine après, que cette personne-là a été en contact avec des gens qui étaient contaminés, du personnel de santé qui était contaminé. Et des professionnels ou des gestionnaires demandent à ce qu'il y ait une zone tampon pour ne pas que les gens... ne soient pas réintégrés comme ça dans les résidences pour personnes âgées. Est-ce que ça serait possible, par exemple, d'envoyer ces personnes-là pour 14 jours à l'hôtel, le temps que des tests soient faits, par exemple? Mme McCann : Bien, je vais vous dire, là, puis Dr Arruda voudra peut-être compléter, qu'il y a des directives, là, qui sont actuelles, là, où est-ce qu'on dit, pour le dépistage, que pour les gens qui retournent en milieu de vie, que ce soit un CHSLD, une RPA ou une RIRTF, il faut qu'ils soient testés et qu'ils soient négatifs avant de réintégrer ces milieux de vie. Ça, c'est un premier critère, là, de dépistage qu'on se donne maintenant pour éviter, justement, la contagion. Et ce qu'on dit également, c'est qu'on va dépister tous les résidents et tout le personnel dans les CHSLD ou les milieux de vie qui ont un cas confirmé. On en a plusieurs, là, au Québec. Alors, tous les résidents, tout le personnel vont être dépistés, et, s'il y a d'autres indications que la Santé publique nous donne, bien, on va faire le dépistage. Alors, tout ça est implanté maintenant et ce sont les règles qu'on se donne pour éviter la propagation dans les milieux de vie des personnes âgées. Le Modérateur : Ça vous va? Donc, Marie-Michèle Sioui, Le Devoir. Mme Sioui (Marie-Michèle) : Bonjour à tous. Justin Trudeau a dit plus tôt aujourd'hui qu'on ne verra pas de retour à la normale avant l'arrivée d'un vaccin. Lui, il a estimé ça à un an, un an et demi.",2020-04-09,NA,1
7,202004091,202004091_310,"Quand je vois, jusqu'à présent, comment les Québécois ont réagi, je pense qu'ils ont été responsables, ils ont été disciplinés. Il y a des choses qu'on va pouvoir reprendre, mais pas tout. Puis il va falloir s'habituer, pendant un certain nombre de mois, à garder cette distance avec les autres personnes. Le Modérateur : Prochaine question, Hugo Pilon-Larose, LaPresse. M. Pilon-Larose (Hugo) : Bonjour. Vous demandez justement aux personnes âgées de rester chez eux, de ne pas recevoir de visites. Est-ce qu'on doit en comprendre que c'est pour, justement, les prochains mois, jusqu'à tant qu'il y ait soit des médicaments qui traitent bien le virus ou un vaccin? Et est-ce que ça veut dire, pour les personnes âgées qui sont à la maison et qui nous écoutent en ce moment, qu'ils vont passer l'été dans leurs salons et qu'ils ne pourront pas aller, par exemple, faire des barbecues avec leurs familles ou voir leurs petits-enfants? M. Legault : Bon, déjà, on l'a dit plusieurs fois, prendre une marche, en restant à deux mètres des autres personnes, c'est bon pour la santé mentale, c'est bon pour la santé physique. Donc, il va peut-être falloir trouver des activités comme ça, mais ça va être très important, dans les prochains mois, que les personnes de plus que 60 ou 70 ans fassent attention de ne pas être à moins de deux mètres des autres personnes parce que, oui, on atteint le «peak», mais il va encore y avoir de la contagion une fois qu'on va descendre la colline, là. Donc, les personnes qui sont vulnérables, malheureusement, ce sont les personnes âgées. Je pense qu'il y a possibilité peut-être d'organiser des activités, mais tout en respectant la distance. M. Pilon-Larose (Hugo) : Mme la ministre de la Santé, on vous a interrogée par le passé justement sur la directive de la santé publique qui permet de ramener des employés, certains employés au travail après une période d'isolement de sept jours, et vous aviez dit que ça se faisait dans des circonstances exceptionnelles pour s'assurer qu'il n'y ait pas de bris de service. Mais c'est quoi qui est le plus dangereux pour la vie humaine, un bris de service ou des employés qui reviennent et qui répandent le virus? Mme McCann : Bien, écoutez, d'abord, il ne faut pas que les gens soient symptomatiques, c'est bien évident, là. Il n'y a personne qui va revenir au travail s'il est symptomatique.",2020-04-09,Suppression,1
1,202004101,202004101_139,"On avait libéré jusqu'à 8 000 lits. Là, on est en train de ramener plus à 6 000, 7 000 parce qu'on en utilise à peu près 700 seulement actuellement. Donc, ça ne sera plus nécessaire, là, de continuer à transférer des patients des hôpitaux vers les CHSLD. Mais c'était correct de le faire, puis il n'y a pas personne — en tout cas, moi, je me suis assuré de ça — qui a souffert de ces transferts-là sur la qualité des services qui ont été donnés. Mme McCann : M. le premier ministre, si vous permettez, moi, je veux compléter ce que M. le premier ministre vient de dire en ajoutant aussi qu'on a aussi transféré des gens dans des ressources intermédiaires et des ressources de type familial. Alors, ça aussi, ça fait partie, hein, de milieux de vie pour les personnes âgées, effectivement. C'est quelque chose qu'on fait régulièrement dans réseau, et il fallait le faire de façon impérative parce qu'effectivement il fallait être préparés pour le pire scénario, hein? Je pense, c'est la chose responsable à faire en milieu hospitalier. Là, maintenant, évidemment, les choses changent, les choses évoluent, et on arrête les transferts de nouvelles personnes en RI, en RTF et dans les CHSLD pour le moment. Effectivement, c'est cessé, mais, au début et au départ, c'était nécessaire de le faire. M. Arruda (Horacio) : ...si vous permettez.",2020-04-10,NA,1
