"group","doc_id","unique_phrase_id","sentences","date"
3,202006032,"202006032_211","Dubé : Pour les ajouts. Alors, c'est sûr que mon ministre des Finances, il dit : 200, c'est beaucoup. On est d'accord. Et là ce qu'on va vouloir faire avec l'opposition, c'est de dire : Regardez, on est prêts à en mettre d'autres, là. C'est quand même... On n'a pas inventé la liste, mais c'est sûr qu'on apprécierait en rajouter. Puis le dernier commentaire que je ferai là-dessus, c'est qu'on s'oblige à revenir en commission parlementaire, par le bon ministère, pour faire cette demande-là. Ça fait que, si nous gardons ça simple, si aujourd'hui ou si la semaine prochaine on avait une acceptation des 202 projets et que quelqu'un veut revenir dans six mois puis dire : Je veux rajouter celui-là, bien, c'est quelle commission parlementaire qui devrait répondre à l'Assemblée nationale que tel projet... Est-ce que ça serait la commission parlementaire au niveau de l'Économie parce que c'est un projet d'infrastructures ou, par exemple, ça pourrait être Forêt, Faune et Parcs parce que c'est un projet d'école je ne sais pas dans quelle région? Ça va-tu? Mme Crête (Mylène) : Oui. M. Dubé : Alors, on se donne et on veut fournir... Puis, si vous me permettez, on veut vraiment donner à l'Assemblée nationale le pouvoir de révision. Tous ces projets-là qui vont avoir été acceptés, l'Assemblée nationale va se faire présenter, au bout d'un an, où sont rendus chacun de ces projets-là qu'on a mis dans la liste aujourd'hui. Alors, on donne le droit à l'Assemblée nationale de réviser l'état d'avancement des 202 projets. Le Modérateur : Très bien. Vincent Larin, QMI.",2020-06-03
3,202006041,"202006041_348","Même, étant Portugais, je devrais peut-être plus, mais je ne suis pas tellement un adepte de soccer. Je m'excuse pour ceux qui le sont. Mais je veux juste vous dire, dans le fond, il va y avoir des… Il faut voir aussi que les croisements des personnes, rapidement, ce n'est pas le même élément que de rester à côté de quelqu'un pendant un certain événement. On va voir comment ça va être organisé. Mais je voudrais mentionner aussi... Pour ceux qui n'ont pas connu Patof, c'étaient des souliers très longs, en ballon, parce qu'il y a une génération qui n'a pas connu Patof. Je voulais quand même le dire. Il n'est pas question qu'on mette des souliers de Patof pour les enfants parce que ça serait un risque de traumatisme en s'enfargeant dans les souliers. Je tiens quand même à vous le mentionner. Mais Patof veut dire qu'on est à peu près du même groupe d'âge, j'ai l'impression. Le Modérateur : La précision en sous-question. M. Lacroix (Louis) : Oui, mais ça a l'air comique comme ça, mais je vois mal comment... Ça veut dire, là, à toutes fins utiles, qu'à la fin du mois, quand les matchs réguliers vont pouvoir reprendre, le soccer, ça ne peut pas fonctionner. Il n'y en aura pas, de matchs réguliers, là. Je ne vois pas comment... M. Legault, comment vous pourriez jouer à ça, vous, le soccer distancé de deux mètres?",2020-06-04
2,202006081,"202006081_104","Ça, ça va être fait. Et puis quelque part, les tests ont monté jusqu'à 12 000. La fin de semaine avec les tests, c'est plus difficile, mais on va réaugmenter. On va faire des études sérologiques aussi qui vont commencer en juin. On a déjà commencé à Éma-Québec, etc. Donc on va être en mesure de le renoter. Ça, c'est clair. Parce qu'indépendamment, même des tests comme tel, les gens vont avoir des symptômes, puis certains vont se présenter comme tel. Bonne nouvelle, les enfants vont bien. Les garderies, les écoles qui ont été ouvertes à l'extérieur font que ça va bien. Ça va nous aider à changer probablement même nos normes par rapport à la rentrée scolaire de l'automne. Puis à, je vous dirais, à être moins stricts envers les enfants. D'ailleurs, il y a eu des articles, certains pédiatres et associations, et sur la littérature, les nouvelles sont bonnes du côté du coronavirus pour les enfants. On va y aller avec 2 000. Le Modérateur : Oui, c'est ça, Bénédicte Lebel, TVA Nouvelle. Mme Lebel (Bénédicte) : Bonjour à vous trois. Monsieur Legault, vous permettez la réouverture des restaurants, mais pas des bars, et on va permettre aux restaurants de vendre de l'alcool sans nécessairement vendre de repas. N'est-ce pas un peu de tuer les bars? M. Legault : Ben, écoutez, les bars, on espère éventuellement les réouvrir. Évidemment, il y a une différence entre un bar où tout le monde est debout, plus près les uns des autres, puis les restaurants où vous allez voir cet après-midi, où on limite quand même le nombre de personnes à chaque table et puis les distances.",2020-06-08
1,202006091,"202006091_69","Mais c'est important que le plus d'entreprises possible réouvrent leurs portes pour qu'on voit, entre autres, le taux de chômage baisser, le taux de chômage, là, qui, selon les dernières statistiques, est à 13,7 %. Donc, il y a encore beaucoup de monde qui ne sont pas au travail. Bon, évidemment, je veux vous parler aussi de notre programme d'infrastructures. Je pense que tous les économistes vont le dire, quand le secteur privé n'est pas au rendez-vous, bien, c'est au secteur public, au gouvernement d'en faire plus. Pour en faire plus, bien, il faut devancer, il faut accélérer les infrastructures. Puis ce n'est pas du gaspillage d'argent. Là, il y a, d'abord, des CHSLD, des maisons des aînés, il y a des hôpitaux, là. Moi, qui viens de Sainte-Anne-de-Bellevue, l'hôpital de Vaudreuil, il me semble que j'en ai entendu parler toute ma vie. Vendredi, j'étais à Sherbrooke, l'Hôpital Fleurimont, où on veut ajouter un centre mère-enfant, on l'attend depuis au moins 15 ans. Donc, ça ne sera pas un luxe d'investir ces milliards en infrastructures. C'est pour ça qu'on a déposé le projet de loi n° 61. Puis je veux y revenir. C'est sûr que l'opposition est inquiète, certains chroniqueurs sont inquiets, je dirais, surtout sur deux aspects. Premier aspect, les évaluations environnementales. Bon, juste vous dire, au Québec, là, les évaluations environnementales, ça peut prendre jusqu'à 11 mois. L'idée, ce n'est pas de réduire les exigences. L'idée, c'est de réduire les délais, de sauver des mois.",2020-06-09
7,202006091,"202006091_431","Et cette préparation va durer tout l'été, le personnel, l'équipement, la formation aussi. Et on a une attention particulière pour Montréal et pour la grande région de Montréal. On veut bien comprendre qu'est-ce qui s'est passé à Montréal au niveau de la coordination des activités. Et on a nommé aujourd'hui une sous-ministre qui va s'amener à Montréal et qui va travailler avec les différents établissements, avec la Santé publique aussi, pour vraiment faire un bon diagnostic et voir à ce que ce soit amélioré pour la deuxième vague. Alors, c'est le focus premier du réseau. Le Modérateur : Dernière question en français, Geneviève Lajoie. Mme Lajoie (Geneviève) : M. Legault, on va prendre la décision cette semaine pour la rentrée scolaire de septembre. Les scénarios ont… en tout cas, ça va être rendu public cette semaine, pour que les écoles aient le temps de se préparer à la rentrée de septembre. Mais la situation pourrait très bien changer et d'un côté comme de l'autre. Ça pourrait très bien s'améliorer, ça pourrait se détériorer. Est-ce que, donc, la situation… la décision qui va être prise cette semaine, est-ce que c'est une décision finale ou est-ce que vous allez réajuster le tir pour la rentrée de septembre, durant l'été? M. Legault : Bien, il y a toujours une possibilité de réajuster le tir, là. On déconfine graduellement, on regarde les impacts, on suit éventuellement, on ne l'espère pas, mais peut-être une deuxième vague. Donc, ce qu'on souhaite, c'est que tous les étudiants retournent à l'école le 1er septembre. Mais, en même temps, on va suivre la situation de très près dans les prochaines semaines. Le Modérateur : Merci.",2020-06-09
3,202006092,"202006092_119","Mais c'est correct. Je suis ministre de la Famille, je dois conjuguer avec ça. Il faut comprendre que, pour la FIPEQ, être en conflit avec le gouvernement, présentement, c'est une bonne affaire parce qu'ils sont en négociation. Vous savez, pour fouetter les troupes, parfois, pour les motiver, rien de mieux pour un syndicat qu'une bonne chicane avec le gouvernement. J'ai toujours fait la part des choses, j'ai toujours mis ça de côté en me disant : C'est le jeu des négociations. Sauf que là, on est dans un moment où on a une crise. On a été généreux. Vous savez, les contributions parentales, on leur a versé 8,35 $ pour chaque enfant chaque jour qu'ils n'étaient pas présents. On n'était pas obligés de le faire. On l'a même fait davantage que dans les CPE et les garderies subventionnées, où on a versé seulement 5,75 $ parce qu'on a soustrait le coût des repas, par exemple. En milieu familial, c'était plus compliqué. On a fait cette concession-là, on a été là, on leur a versé, on a accédé à presque toutes leurs demandes. Donc, c'est sûr que pour la FIPEQ, actuellement, bien, c'est un jeu d'entrer en conflit avec le gouvernement. Moi, je trouve que, quand on prend les parents en otages, ce n'est pas du tout un jeu. Le Modérateur : Une dernière question. M.",2020-06-09
1,202006101,"202006101_63","M. Girard (Groulx) : Ah! d'accord, excusez-moi. Excusez-moi, je... M. Bovet (Sébastien) : Ma question est la suivante : Est-ce que vous pouvez garantir aux Québécois que, d'ici la fin de votre mandat, vous n'allez pas tomber dans une réduction des dépenses ou de la croissance des dépenses, ce que votre parti a qualifié d'austérité sous les libéraux? M. Girard (Groulx) : Oui, je peux garantir ça. M. Bovet (Sébastien) : Vous garantissez quoi, exactement? M. Girard (Groulx) : Qu'il n'y aura pas d'austérité. M. Bovet (Sébastien) : Et c'est quoi, l'austérité, pour vous? M. Girard (Groulx) : Bien, l'austérité, c'est ce qu'on a tous vécu, c'est les deux premières années du gouvernement précédent, avec des chaînes devant les écoles et un taux de croissance des dépenses de 1 %. On a eu ça pendant deux ans, au Québec, et puis c'est ça, la définition de l'austérité. M. Bovet (Sébastien) : Donc, vous allez couvrir le taux de croissance des dépenses en santé, en éducation. Donc, vous n'allez pas appliquer d'austérité pour ces deux ministères-là en particulier. M. Girard (Groulx) : Exactement. M. Bovet (Sébastien) : Vous allez aller au taux de croissance des dépenses... M. Girard (Groulx) : Bien, nous, on s'est engagés à plus de 4 % de taux de croissance de dépenses en santé, plus de 3,5 % en éducation. Dans les faits, dans les premières années, on a fait mieux que ça, mais... Vous devez comprendre, O.K., on a eu cette période d'austérité où les dépenses ont crû de 1 %. On a eu des périodes que je qualifierais d'abondance, qui ont duré trois ans, 18 mois du précédent gouvernement, 18 mois de notre gouvernement, où les dépenses ont crû d'approximativement 5 %.",2020-06-10
2,202006111,"202006111_89","Bon, il y a un autre point qui a été soulevé par l'opposition, par certains analystes. On a vécu au Québec une période sombre, là, qui est toute la période de la corruption puis la collusion dans le monde de la construction. Je pense qu'il n'y a pas un Québécois qui souhaite rejouer dans ce film-là. Donc, il n'est pas question de ne pas prendre toutes les mesures de bonne gestion pour être sûr qu'il n'y a pas de corruption puis de collusion. Mais, encore une fois, je ne peux pas croire que les Québécois ne sont pas capables de faire un CHSLD ou une maison des aînés en moins de quatre ans tout en respectant les exigences environnementales puis tout en respectant les règles de bonne gestion. C'est comme de dire... Moi, je n'accepte pas de dire : Ah! Bien, on n'a pas le choix, là, pour suivre toutes les règles, ça prend quatre ans, ça prend sept ans, faire des projets. Non, moi je n'accepte pas ça, puis je suis prêt à prendre, comme on dit en politique, la chaleur, là. Je sens que j'ai eu un mandat des Québécois, oui, pour respecter l'environnement, oui, pour respecter les règles de bonne gestion, mais pour donner aux Québécois, enfin, les écoles, les hôpitaux, les CHSLD, les routes, les métros qu'on attend depuis beaucoup, beaucoup trop d'années. Donc, on doit travailler ensemble. Travaillons ensemble, les quatre partis à l'Assemblée nationale. C'est ça que les Québécois souhaitent.",2020-06-11
3,202006111,"202006111_197","Alors, prochaine question, Olivier Bossé, Le Soleil. M. Bossé (Olivier) : Bonjour à vous deux. On parle d'une deuxième vague. Est-ce qu'une deuxième vague équivalente équivaut à un confinement équivalent? M. Arruda (Horacio) : Écoutez, toutes sortes de scénarios sont regardés. On essaie de voir un peu comment est-ce que ça se passe ailleurs dans le monde. Je pense que de revenir à un confinement total, comme on l'a fait, ce n'est probablement pas quelque chose qui va se faire. On a appris plus de choses sur le virus. On en a appris notamment sur ce qui se passe avec les enfants. Donc, ça, c'est des bonnes nouvelles. On avait fermé des secteurs d'activité au Québec qui n'avaient jamais été fermés ailleurs. Donc, je pense que c'est sûr que ce qui va être le plus essentiel va demeurer probablement ouvert, là, mais ce que l'on appellerait certaines parties de luxe ou des rassemblements importants puis, etc. je pense que ça ne sera pas le cas comme tel. C'est difficile pour moi de vous dire exactement ce que ça va vouloir dire. Ça va aussi peut-être dépendre d'une variation régionale, hein? Ça se peut bien aussi que, plutôt que de faire tout le Québec, tous dépendamment comment ça peut évoluer d'une région à l'autre, il peut y avoir ce qu'on appelle des confinements localisés ou autres, là. Ça va dépendre de beaucoup, beaucoup d'éléments.",2020-06-11
2,202006121,"202006121_41","Il y a une consultation, d'ailleurs, qui a pris fin il y a quelques semaines à peine. Ceci dit, ça aide, mais le projet de loi n° 61 demeure un incontournable pour ce qui n'est pas compressible dû à une réglementation déficiente ou à un effectif qui est insuffisant. Ce qu'on a beaucoup entendu au cours des derniers jours, et c'est malheureux, c'étaient des informations inexactes. Il n'y a aucun élément dans le projet de loi n° 61 qui affecte les seuils, qui affecte les normes. Contrairement à ce que la cheffe libérale, Dominique Anglade, a mentionné même au salon bleu, le BAPE n'est nullement affecté. En commission parlementaire, son président a eu l'occasion de dire que, non, la procédure du BAPE allait se poursuivre. Le régime de sanction est maintenu. Bref, les éléments qui auraient pu inquiéter la population n'étaient soit pas dans le projet de loi ou ont été corrigés suite aux auditions des derniers jours. Sinon, vous mentionnez qu'on parle de projets d'intérêt public, écoles, CHSLD et autres, mais beaucoup, beaucoup de projets de transport collectif. On en a pour 30 milliards essentiellement. On a des oppositions qui nous prient, à juste titre, de redoubler d'efforts pour diminuer nos émissions de gaz à effet de serre. On sait que les transports, c'est notre principale source d'émissions. Donc, on veut accélérer ces projets-là. Ils nous parlent de relance verte, mais, pour avoir une relance verte, encore faut-il qu'il y ait des projets. Et malheureusement on bloque dans un esprit malheureusement purement politique parce qu'au niveau environnemental on n'a pas à s'inquiéter. Je comprends que les oppositions ont un rôle à jouer. J'ai été dans l'opposition une dizaine d'années et je comprends tout à fait.",2020-06-12
4,202006121,"202006121_239","Alors donc, ce que je vous dis : Regardons ça dans l'ensemble. Puis, si, à la fin, on a besoin de faire d'autres modifications… Mais les citoyens vont nous suivre, là. Les débats, ils sont télévisés. Et, si le Parti libéral ou les autres partis ont quelque chose à dire, bien, ils les diront en commission parlementaire. M. Bergeron (Patrice) : M. Legault, hier, a dit clairement : Bon, j'ai fait des engagements électoraux, il faut que je les réalise. Est-ce qu'au fond les masques tombent? Dans le fond, on fait ça pour assurer une réélection du gouvernement caquiste, là, on accélère les projets… M. Dubé : Vous allez regarder, là, dans les types de projets, là, qui sont là, là, les projets d'écoles, les projets d'hôpitaux, les projets de routes, il y en a plusieurs, monsieur, qui sont en attente depuis des dizaines d'années. Est-ce que d'avoir un engagement électoral qui répond aux besoins des Québécois en matière de santé, d'éducation et de transport, c'est un engagement électoral? Moi, je pense que c'est pour ça qu'on vient en politique, pour répondre aux besoins des citoyens. Et c'est ça qu'on veut faire malgré la crise. Et on veut se servir d'où on est en ce moment pour profiter de donner aux Québécois des bonnes infrastructures. M. Bovet (Sébastien) : Mme LeBel, depuis 10 jours, vous servez de gilet pare-balle au gouvernement en tant qu'ancienne commissaire de la commission Charbonneau. Mme LeBel : Procureure chef. M. Bovet (Sébastien) : Procureure chef, merci.",2020-06-12
1,202006171,"202006171_64","Encore une fois, les gestionnaires des infrastructures ont émis des guides qui font en sorte de donner des consignes pour les gestionnaires. Alors, évidemment, il y a le nettoyage des aires communes, et tout ça, qui se fait de façon plus rigoureuse. Encore une fois, je pense que ça vient aussi du gros bon sens. Je pense que les gens qui peuvent éviter d'utiliser les vestiaires, bien, ça aide évidemment les gestionnaires dans toute l'application de leurs mesures sanitaires. Donc, encore une fois, ce n'est pas recommandé d'utiliser les vestiaires, mais ce n'est pas interdit. Et il faut évidemment respecter les règles sanitaires. M. Arruda (Horacio) : Si vous permettez, Mme la ministre, il faut comprendre que tout derrière ça est basé sur les principes, à mon avis, de distanciation sociale qui est de deux mètres, là. Je tiens à vous le dire, là, la chose la plus simple, là, c'est le deux mètres, là. Un mètre pour les enfants, l'école va s'en occuper, les cégeps vont s'en... Les gens vont s'en occuper. Les cinémas vont mettre le 1,5. Mais, pour tout le monde, ça demeure le deux mètres. Et donc il faut comprendre que ça a été travaillé avec des guides de chacun des secteurs. Le diable est dans les détails, ça fait que chacun des secteurs... Puis une chance qu'on a travaillé ça avec les gens qui sont les fédérations, qui connaissent leur sport, qui connaissent leurs installations, les propriétaires, puis etc. C'est clair, moi, je peux vous dire aussi que, comme citoyens, on peut aider nos gens, nos propriétaires, nos clubs à respecter certaines consignes. Par exemple, la salle de bains, elle va devoir être ouverte.",2020-06-17
2,202006221,"202006221_288","Comment vous avez reçu ça? Et est-ce qu'en fait ça vous dégage plus de temps pour mettre plus d'énergie sur d'autres choses? Comment vous voyez ça? M. Roberge : Bien, d'abord, j'ai gagné une coéquipière extraordinaire en la personne de Danielle McCann. J'ai eu l'occasion de travailler avec elle passablement, dans la dernière année et demie, évidemment, mais encore plus dans le cadre de la pandémie, où tout le monde se retourne vers Santé, peu importe le ministère qu'on dirige, encore plus dans le dernier mois, quand on a vraiment travaillé extrêmement fort, Santé, Éducation, pour mettre en oeuvre une formation de préposé en CHSLD. Ça a été vraiment un travail d'équipe que j'ai eu le bonheur de faire avec ma collègue. Et là c'est comme si on allait travailler ensemble, peut-être pas à tous les jours, mais au minimum à toutes les semaines, et on va se parler très, très fréquemment pour suivre main dans la main Éducation, Enseignement supérieur. Donc, c'est certain que c'est positif. Et ensuite, bien, il faut se le dire, en éducation, il y a beaucoup de chantiers, évidemment : la lutte contre le décrochage, diplômer un maximum de personnes, le chantier des belles écoles, la prévention des troubles d'apprentissage, de plein de façons, mais notamment avec la maternelle 4 ans, la nouvelle gouvernance. Donc, je vais pouvoir me consacrer à 100 % à tous ces chantiers-là parce qu'il y a beaucoup de choses à mettre à terme. Le Modérateur : On va passer en anglais.",2020-06-22
2,202006301,"202006301_344","On n’est pas encore rendu là, à travers le monde. On est encore à l’étape des essais cliniques, dans la plupart des cas. Ceci dit, dans la perspective où un vaccin devait être développé pour la Covid-19 – peut-être que ça pourrait s’adresser à monsieur Dubé ; à monsieur Legault aussi – est-ce qu’il y a un monde où on pourrait rendre le vaccin obligatoire aussi, comme le masque, pour s’assurer qu’une portion de la population suffisante est vaccinée ? M. Legault : Veux-tu y aller ? (Bref échange inaudible à voix basse) M. Arruda (Horacio) : Oui. Écoutez : dans les faits, il faut comprendre que ça va dépendre de la qualité du vaccin, puis ça va dépendre de quel va être l’objectif de vacciner. Prenons par exemple : pour le grippe, on ne vaccine pas tout le monde, on vaccine les personnes les plus à risque de complications. Si on regarde le comportement du coronavirus actuellement, chez les enfants, et qu’on regarde que chez les enfants, il y a pas de grande maladie et qu’ils ne sont pas des gens qui contaminent les autres, la stratégie, probablement, qui serait utilisée, tout dépendamment de la réponse immunitaire aussi qui génère chez certains groupes, ça serait de vacciner les personnes les plus âgées, les personnes les plus à risque, les gens qui ont des maladies chroniques, les gens qui ont des maladies immunitaires. Ça fait que ça, je pense que ça serait comme ça, la plus logique, surtout quand on est en développement d’un vaccin et que la quantité sera, initialement, un peu limitée – parce que tous les pays vont vouloir l’avoir.",2020-06-30
3,202006301,"202006301_355","Et ça va dépendre, tout ça, de ce que vont donner les résultats. Est-ce que le vaccin va être protecteur chez les personnes âgées ou pas ? Est-ce qu’elles vont être capables de développer une immunité ? Ça va dépendre, à ce moment-là, de la qualité du vaccin. C’est trop tôt pour le dire, mais je vous dirais qu’une bonne hypothèse, c’est qu’on vaccinerait les personnes à haut risque. Le Modérateur : On va passer aux questions en anglais, questions in English.",2020-06-30
2,202007091,"202007091_151","Mme Girault : Je n'ai pas été surprise de la levée de boucliers. J'ai été surprise, je vous dirais, quand je suis arrivée, de la complexité. C'est ça qui m'a surprise le plus, la complexité de tous ces programmes puis de tout ce qui est... de tous les liens aussi entre les programmes fédéraux et les programmes québécois ou tout ce qui est de compétence fédérale et de compétence québécoise, parce qu'il y a beaucoup de programmes aussi qui sont de compétence partagée, et c'est plutôt ça qui m'a surprise, c'est la complexité. Mais je commence à m'habituer tranquillement à tout ça. Mme Gamache (Valérie) : Avez-vous une idée du nombre d'étudiants que ça va toucher, la mesure transitoire? Mme Girault : C'est très difficile de vous donner le nombre d'étudiants parce que ça prendrait... C'est très difficile d'avoir exactement le nombre d'étudiants s'ils n'ont pas encore été passés par le programme parce que ça dépend des différentes universités. On n'a pas nécessairement tous les chiffres qui nous viennent de toutes les universités, les collèges et toutes les écoles qui font ce type de formation là. Le Modérateur : Est-ce que vous aviez une allocution en anglais que vous souhaitiez faire? Mme Girault : Non, mais je peux répondre aux questions en anglais, par exemple. Mme Porter (Isabelle) : Je vais avoir une question. Le Modérateur : Oui, allez-y. Mme Porter (Isabelle) : Je voudrais savoir combien de personnes... Est-ce que vous avez évalué combien de personnes allaient être touchées par les assouplissements qui sont annoncés aujourd'hui? Mme Girault : Non plus.",2020-07-09
2,202007201,"202007201_118","Alors, les gens vont vouloir profiter des piscines, des lacs, des rivières. Il y a des restrictions aussi qui sont en cours dans certaines piscines publiques. On ne peut pas avoir le même nombre de personnes qui se baignent compte tenu des restrictions liées à la COVID. Donc, ça fait en sorte que, des fois, des gens vont peut-être adopter des endroits de baignade de fortune qui ne sont pas nécessairement propices à la baignade, qui peuvent être dangereux. Donc, faites attention, s'il vous plaît. Portez, pour ceux qui embarquent dans des bateaux et tout ça, portez votre gilet de sauvetage. Évidemment, il faut savoir nager. Quand on ne sait pas nager, on évite de s'aventurer. Surveillez vos enfants, évitez de consommer trop d'alcool, évitez de vous baigner seul aussi. Donc, c'est un ensemble de petits trucs comme ça qui sont très, très faciles et qui peuvent éviter des drames sans nom. Donc, comme je l'ai dit, des noyades, c'est des décès. Donc, si vous voulez avoir des belles anecdotes de vacances à raconter plutôt que des drames à affronter, soyez prudents et évitez au maximum les risques de noyade. Donc, je vais terminer là-dessus en vous rappelant non seulement d'être prudents autour des plans d'eau, mais d'être prudents en général. On adopte le couvre-visage, on reste à distance, on se lave les mains. Ce n'est pas parce qu'on porte un masque qu'on se lave moins les mains. C'est très important, ça aussi. Il faut garder la bonne habitude de se laver les mains, et on va pouvoir profiter de l'été tous ensemble.",2020-07-20
2,202008031,"202008031_158","Je comprends que vous êtes limités dans vos commentaires mais est-ce qu'on peut tout de moins avoir une réaction pour que les gens saisissent bien l'impact que ça peut avoir, comme ça la diffusion d'informations sur les réseaux sociaux, sur la place publique? M. Dubé : Vous avez l'aise de répondre? M. Arruda (Horacio) : Je peux répondre. Je pense que je peux répondre. Vous comprendrez que j'ai une vie professionnelle, j'ai une vie personnelle, j'ai une famille et quand les gens mettent, je ne pense pas que c'est d'intérêt public qu'on sache exactement où je demeure, l'adresse, etc. Je ne vois pas ce que ça l'offre à la population. Donc, dans ce contexte-là aussi, dans le contexte de d'autres commentaires qui ont été faits à mon égard, pour la sécurité de ma famille, vous comprendrez que je ne peux pas nécessairement accepter que ça soit fait parce que ça entraîne une anxiété comme telle et même si la 98.5 ou 99% des gens de la population n'en fera pas usage malsain, il pourrait toujours y avoir des personnes qui pourraient être incitées à poser des gestes malheureux. On s'attaque à moi, ça va, mais on s'attaque à ma famille. Pour moi, c'est un réflexe de roi lion qui veut protéger ses enfants. C'est dans ce sens-là, tout simplement. M. Saint-André (Andy) : Merci. C'est un ajuste important que les gens s'y comprennent essentiellement. Merci de l'avoir fait correctement. La Modératrice : Merci beaucoup. M. Carabin (François) : François Carabin du journal Métro. Monsieur Dubé, vous parlez d'un nombre de cas actifs à respecter durant l'été. Si je me trompe pas, les derniers chiffres, c'est autour de 2000 cas actifs au Québec.",2020-08-03
1,202008251,"202008251_4","Monsieur Dubé, à vous la parole. M. Dubé : Alors, merci beaucoup et bonjour à tout le monde. Mon masque n'est pas reconnu par mon iPad, alors j'ai besoin un petit peu d'ajustement. Alors, en fait, bonjour tout le monde. On est à quelques jours de la rentrée scolaire pour des milliers de jeunes et surtout aussi des enseignants. Je pense qu'on est un petit peu comme les parents, peu tous fébriles de voir comment ça va se passer, ce qui est tout à fait normal. De notre côté, on est on est confiants que les choses vont bien se passer. J'aimerais rappeler, peut-être faire un peu un rappel sur le fait qu'on a beaucoup ouvert le Québec depuis le mois de mai. Contrairement à beaucoup d'États en Amérique du Nord, on a ouvert des écoles primaires au printemps, puis ça s'est bien passé. On a ouvert l'économie dans presque tout dans presque tous les secteurs. Et je dirais que les Québécois se sont promenés d'une région à l'autre pendant les vacances. Rappelez-vous des inquiétudes qu'on avait là dans ce qu'avaient les congés de la construction. On a aussi recommencé à aller dans les commerces, les restaurants, les campings. Puis en fait, le résultat, c'est qu'on a très bien réussi à contrôler le niveau de transmission de la COVID. Par exemple, dans la dernière semaine, sur une moyenne de 16 jours, on a moins de 80 cas positifs par jour. La moyenne sur 16 jours. C'est la deuxième semaine d'affilée qu'on est en bas de 100 jours en termes de moyenne.",2020-08-25
2,202008311,"202008311_100","On s'assure avec Geneviève Guilbeault qu'on continue quand on reçoit des appels de gens qui disent « Ah, il y a un gros party à telle place, bon, les policiers vont intervenir. » Mais là, c'est beaucoup, beaucoup de cas. Mme Journalistek (Journaliste) : Justement, l'idée de l'amende avait été un peu dans l'air, on parlait du premier ou, ça a été comme remis, remis, remis. Est-ce que ça c'est quelque chose, parce que ce sont partout dans tous les cas, dans les parties, comme dans les bars, comme dans les activités des citoyens qui sont responsables de ça? M. Dubé : Écoutez, si je peux ajouter deux choses.",2020-08-31
5,202008311,"202008311_200","Écoutez, il y a deux considérations quand il y a des événements sportifs majeurs. Il y a la participation des joueurs, puis il y a la participation des spectateurs. Pour l'instant, on est à 250 personnes maximum pour ce genre de spectacle, même si c'est du hockey. Évidemment, je trouve ça très malheureux pour les jeunes. Je reviens un peu à ce que je disais vendredi. Moi, je sais comment c'est important les équipes de football, les équipes de hockey pour la réussite scolaire. Mais en même temps, il ne faut pas non plus étirer l'élastique. Là, on a fait des bulles classe par classe. C'est sûr que quand on met plusieurs enfants ensemble qui viennent de plusieurs classes différentes, puis encore plus quand on parle du tournoi P-8 Québec, il y a même des équipes, beaucoup d'équipes américaines qui viennent au tournoi P-8 Québec. Donc, je peux comprendre que les organisateurs se disent, il y a des bonnes chances d'abord que les équipes américaines ne pourront pas venir. Deuxièmement, qu'on ne pourra pas avoir les spectateurs qu'on veut habituellement. Donc, on est peut-être mieux sauté cette année. Mais ça me fait de la peine, parce qu'on a vu des grands joueurs au tournoi P-8 Québec qui ont fait la Ligue nationale. Mme Journalistel (Journaliste) : Est-ce que je peux me permettre une autre question, mais un peu dérogé du sujet, pour parler de la statue. Oui. Donc, qu'est-ce qu'on fait de cette statue-là? La position à Ottawa dit qu'on devrait l'envoyer à Alberta.",2020-08-31
2,202009081,"202009081_130","Donc, s'il vous plaît, précisez votre nom, votre média et à qui s'adresse votre question. Nous allons aller avec le micro-un pour commencer. M. Bonneville (Philippe) : Bonjour à vous. Philippe Bonneville du 98.5 FM. Monsieur Dubé, on s'est parlé la scène passée du nombre de cas qui augmente jour après jour. On parlait beaucoup de la moyenne mobile de sept jours. Là, on est dépassé le 160 cas et plus sur une moyenne mobile de sept jours. Il y a 120 écoles qui sont maintenant touchées par au moins un cas. J'aimerais vous poser la question à vous, Monsieur Dubé, à Monsieur Arruda aussi. Quel est votre niveau, on parle beaucoup de niveau aujourd'hui, quel est votre niveau d'inquiétude aujourd'hui face à la suite des choses, si on veut? M. Dubé : Je pense que la première chose, je vous l'ai dit, je ne vous le cacherai pas, je suis de tempérament inquiet, mais constructif. Ce système-là qu'on vous propose aujourd'hui, qu'on propose aux Québécois, il n'est pas arrivé du jour au lendemain. On y travaille, l'équipe, je l'ai dit, c'est depuis plusieurs mois. D'ailleurs, vous voyez, j'ai remis le graphique à l'écran pour montrer comment ça a évolué. Une des raisons pour laquelle, puis vous vous souvenez, j'en ai déjà parlé, qu'on allait avec la moyenne mobile, c'est que ça peut changer très vite. Regardez, hier, on avait 215 cas, aujourd'hui, on en a 163.",2020-09-08
